Customer ID,frequency,recency,T,monetary_value,predicted_purchases,predicted_clv
13275.0,1.0,249.0,632.0,61.5,0.05910233075422498,26.749386210232785
13276.0,4.0,579.0,642.0,385.6075,0.2122428870980238,493.0345382986359
13277.0,6.0,524.0,539.0,86.06666666666666,0.34399146961233434,176.40339825588822
13278.0,3.0,570.0,610.0,379.3866666666667,0.1800435138810068,417.84991552374123
13280.0,5.0,522.0,644.0,368.826,0.24703489243535992,543.8844993707943
13282.0,3.0,388.0,406.0,377.38000000000005,0.25409582364732797,584.6774729160444
13283.0,3.0,581.0,640.0,81.85333333333334,0.1720253925830607,87.17675063321056
13285.0,5.0,601.0,624.0,604.858,0.26122722797858255,942.2630855150103
13287.0,2.0,101.0,704.0,258.605,0.02099820867448876,34.4202125641735
13288.0,4.0,223.0,666.0,140.4625,0.06755790081845564,57.417211643066125
13291.0,10.0,511.0,666.0,314.14700000000005,0.40859890531797727,752.6622621144138
13292.0,4.0,488.0,526.0,196.015,0.25289125581677524,298.8886187012502
13293.0,5.0,276.0,668.0,191.268,0.09933462534998223,113.6510209006145
13294.0,2.0,457.0,646.0,436.87,0.12243929251004722,337.8548055792179
13295.0,3.0,217.0,576.0,265.1566666666667,0.11057413327444453,179.52926085568626
13296.0,5.0,440.0,577.0,134.23200000000003,0.2673047471695612,214.77491179286721
13297.0,5.0,535.0,542.0,742.41,0.2955453687149268,1306.9375998412206
13299.0,2.0,260.0,528.0,433.76,0.1261339760930519,345.01238965570406
13300.0,2.0,405.0,574.0,485.265,0.135762347410296,415.549268302882
13301.0,3.0,189.0,292.0,148.06,0.30727413787512536,277.9334535918034
13302.0,1.0,371.0,526.0,63.75,0.09411001489033287,43.984787659753515
13304.0,3.0,318.0,669.0,303.38000000000005,0.1230573766416661,228.71320335807238
13305.0,15.0,635.0,639.0,222.59533333333331,0.6660130693238918,864.1374223131498
13307.0,2.0,472.0,592.0,22.8,0.13622288072833513,21.097825785479273
13308.0,3.0,574.0,596.0,461.83666666666664,0.18435345165097416,520.446814715559
13309.0,5.0,385.0,392.0,291.358,0.3864287958341187,670.0029254267322
13310.0,4.0,374.0,402.0,322.9375,0.31620064714294366,613.2583998199157
13311.0,1.0,146.0,150.0,108.46000000000001,0.260421174535051,199.34281580412838
13313.0,10.0,715.0,737.0,306.14300000000003,0.4062809539041257,729.7570609605572
13314.0,2.0,72.0,73.0,138.16,0.5768177307921148,496.6898757080168
13316.0,9.0,602.0,639.0,1241.5788888888887,0.4183747509352141,3048.3303191577975
13317.0,14.0,660.0,726.0,433.51935714285713,0.5516628482556525,1395.414312792693
13318.0,2.0,36.0,37.0,168.9,0.7337414346559947,766.3480744775491
13319.0,39.0,728.0,733.0,550.1512820512821,1.459891588114367,4648.381439578531
13320.0,4.0,400.0,478.0,480.375,0.27002756085103297,779.3901389148433
13321.0,1.0,14.0,86.0,308.32,0.2859134216836067,604.7949008967317
13323.0,4.0,81.0,84.0,166.8875,0.8822897935189805,873.4830573761197
13324.0,11.0,527.0,563.0,923.9372727272727,0.557025333507618,3007.668051924823
13327.0,18.0,683.0,721.0,498.0733333333333,0.7054504437224479,2044.1514184376852
13329.0,5.0,704.0,735.0,955.664,0.22614537459368828,1289.5627921286327
13330.0,5.0,562.0,654.0,433.52200000000005,0.24679859485274544,638.5490594669752
13333.0,2.0,247.0,658.0,426.78000000000003,0.0829008124580519,223.5242780921065
13334.0,4.0,570.0,652.0,1268.0325,0.20841484380211198,1589.5791051263045
13338.0,3.0,546.0,703.0,562.84,0.15382301812440374,529.5933977055465
13340.0,8.0,610.0,655.0,2006.8775,0.3690667825053008,4357.119998941792
13344.0,1.0,210.0,277.0,887.57,0.16253329007179182,996.6292711591411
13346.0,4.0,134.0,596.0,63.375,0.027485264879772205,10.615076035350638
13350.0,1.0,63.0,79.0,332.55,0.3585216526711557,816.511391470744
13357.0,3.0,370.0,627.0,755.0966666666667,0.15361518199787905,708.5761650967613
13359.0,1.0,340.0,403.0,439.56,0.1241004576827024,380.1572953007301
13360.0,3.0,269.0,700.0,283.7,0.0906310773319874,157.61190332059576
13361.0,1.0,145.0,617.0,633.25,0.04034096646335858,178.37045553365928
13362.0,6.0,416.0,425.0,764.2683333333334,0.4196914781467607,1895.8823557004048
13363.0,2.0,392.0,409.0,496.25,0.1916777696557656,598.1128424516116
13365.0,1.0,184.0,217.0,1524.77,0.19934971636733836,2089.7898271655145
13368.0,3.0,167.0,423.0,219.6,0.1653313539484472,221.96977191275738
13371.0,1.0,127.0,632.0,1108.65,0.03408961581040629,263.29237252305364
13373.0,5.0,673.0,733.0,1367.7540000000001,0.22554492156980627,1840.2753893894003
13374.0,1.0,35.0,449.0,123.2,0.02984452641909684,26.202192512407034
13375.0,1.0,356.0,444.0,778.65,0.11305673821717836,611.9377728857431
13376.0,2.0,135.0,234.0,321.88,0.26876592800993243,541.893350247863
13377.0,1.0,249.0,645.0,737.56,0.057087237714012584,293.87527236748866
13379.0,2.0,110.0,136.0,218.135,0.41153354638353995,560.4061223906546
13381.0,11.0,707.0,738.0,746.0881818181817,0.44116867784573954,1926.7441799234293
13382.0,4.0,451.0,731.0,283.135,0.1655168760748775,282.7952327654168
13384.0,9.0,470.0,500.0,633.7355555555555,0.5161201412797239,1917.0840687113407
13386.0,1.0,23.0,437.0,521.76,0.02649385912365153,96.297202639321
13388.0,1.0,472.0,603.0,677.1,0.08641881715839812,408.3240802639769
13389.0,2.0,221.0,232.0,270.03499999999997,0.2953245640169556,500.0320160830056
13393.0,3.0,149.0,732.0,374.1766666666667,0.023782236924630957,54.50780008823429
13394.0,18.0,737.0,738.0,350.9538888888889,0.6951658469612062,1419.7718109921543
13395.0,2.0,236.0,421.0,333.675,0.16443932031628217,345.7335614162657
13396.0,1.0,290.0,319.0,973.72,0.15203115515166765,1024.1327210460531
13397.0,9.0,616.0,688.0,318.7633333333333,0.38902467575538335,728.7322563439317
13398.0,1.0,256.0,448.0,457.34000000000003,0.0999189807530465,318.73669047683677
13399.0,2.0,55.0,519.0,87.75,0.026891096727961535,15.12592847107718
13402.0,3.0,437.0,564.0,414.8433333333333,0.18651692716964707,472.9222816325582
13403.0,2.0,706.0,723.0,75.45,0.11837444472910344,57.59506238125005
13404.0,1.0,211.0,212.0,34.68,0.2086031000256951,54.86882154412181
13405.0,5.0,650.0,724.0,213.47020000000003,0.22730222364999034,290.2769336797684
13406.0,1.0,204.0,631.0,428.76,0.05119295634533048,153.7139781655164
13407.0,2.0,83.0,661.0,430.34000000000003,0.019711788106402322,53.59191975661576
13408.0,75.0,734.0,735.0,682.97096,2.7584494860957087,10880.120595416633
13410.0,8.0,707.0,731.0,265.105,0.3365381122689577,525.9606885671051
13413.0,3.0,48.0,687.0,137.31666666666666,0.003510844072343272,2.9683954485675548
13414.0,5.0,470.0,603.0,454.85599999999994,0.2589442905254447,702.5166516346045
13415.0,2.0,256.0,728.0,158.625,0.06952892940713315,70.23744874504604
13416.0,2.0,693.0,736.0,356.25,0.115936115975328,261.3765548706529
13417.0,4.0,665.0,669.0,266.34749999999997,0.20703284611168052,332.6348577048073
13418.0,24.0,717.0,728.0,475.91,0.9213962666211458,2545.0156311936435
13420.0,1.0,21.0,170.0,104.05,0.1491136070898758,109.82973558834095
13421.0,5.0,623.0,663.0,656.726,0.24711445386491845,968.0772993824478
13425.0,4.0,471.0,579.0,641.7675,0.22803907237250304,880.1643951182542
13426.0,20.0,730.0,730.0,378.28900000000004,0.7747445394349128,1703.6832093971993
13427.0,5.0,703.0,722.0,182.106,0.23013062932774914,250.85348062401528
13428.0,1.0,504.0,514.0,218.47,0.10493587664235347,161.5369697302582
13429.0,3.0,65.0,75.0,225.4,0.7458910155505085,1010.2465654684603
13430.0,1.0,68.0,86.0,343.14,0.3438553703046311,808.5346834907506
13431.0,6.0,592.0,659.0,503.79833333333335,0.2864444778620507,855.9197106590102
13432.0,1.0,41.0,612.0,308.8,0.015094906628501732,32.742017373736914
13433.0,3.0,195.0,696.0,187.70666666666668,0.052130012958969386,60.11168149133367
13434.0,4.0,581.0,655.0,331.9200000000001,0.20805083610835004,416.2236847583305
13435.0,8.0,495.0,500.0,518.9225,0.4682101555017087,1427.7484187618556
13437.0,6.0,176.0,190.0,327.86,0.7628201715163396,1469.432807846209
13439.0,2.0,271.0,526.0,351.16499999999996,0.129680542219809,287.44611212244695
13440.0,2.0,28.0,451.0,25.275,0.023815241111425193,4.049329013324078
13441.0,1.0,340.0,431.0,296.64,0.1153738239163117,239.64675299722666
13442.0,2.0,71.0,738.0,110.935,0.010850551322479045,7.704268425142448
13443.0,5.0,229.0,677.0,210.07799999999997,0.05047075058786701,63.40710326619925
13444.0,1.0,132.0,506.0,496.39,0.05566351834909336,192.85472316558673
13446.0,10.0,233.0,663.0,334.07,0.004326224077254261,8.473736493816231
13447.0,2.0,12.0,35.0,452.71500000000003,0.71788605804347,1995.4079323041565
13448.0,10.0,717.0,733.0,830.7520000000001,0.4085629770316394,1989.8283286760013
13450.0,12.0,577.0,603.0,323.3666666666666,0.5693467112931809,1075.6352917352835
13451.0,10.0,602.0,628.0,631.798,0.46699510675597145,1728.4480040959836
13452.0,2.0,213.0,472.0,295.0,0.1333025467815206,248.2251980084837
13453.0,2.0,237.0,402.0,178.49,0.1743477294701406,196.93237008028905
13455.0,5.0,706.0,730.0,522.1160000000001,0.22774532869541156,709.9471058949097
13456.0,5.0,190.0,207.0,311.812,0.619869977739619,1143.4182569671316
13457.0,1.0,49.0,737.0,35.72,0.01032753796642276,2.829408129037093
13458.0,15.0,381.0,388.0,709.1293333333334,1.0113564835093591,4163.733891836269
13459.0,1.0,58.0,682.0,529.62,0.014423579587205375,53.44795623535535
13460.0,1.0,20.0,49.0,75.98,0.4145972501089619,222.665857961531
13461.0,5.0,559.0,597.0,764.68,0.27059785111048185,1233.2948564532294
13462.0,4.0,473.0,725.0,245.5075,0.17259593398521442,255.81438774642686
13464.0,4.0,560.0,618.0,699.5749999999999,0.2195456818680184,924.0204611196701
13465.0,1.0,140.0,586.0,319.62,0.043585725646719455,97.77355660075057
13466.0,3.0,444.0,628.0,250.34666666666666,0.16559068767490764,254.06868578552962
13467.0,1.0,26.0,36.0,301.25,0.4780933764521952,980.4730169099048
13468.0,69.0,735.0,736.0,189.51144927536234,2.5384824604927236,2779.419977041127
13470.0,1.0,16.0,115.0,49.5,0.22420269377819582,81.11647555564423
13471.0,3.0,46.0,47.0,529.97,0.8992840078902262,2844.10171366283
13472.0,1.0,92.0,555.0,330.06,0.034629150182704085,80.1473144211713
13473.0,6.0,664.0,724.0,378.17,0.2644671350107314,593.7648357750084
13474.0,2.0,259.0,495.0,149.37,0.13814747628409907,131.0977087284455
13475.0,3.0,107.0,298.0,371.5533333333333,0.22295651294336982,503.6767056619216
13476.0,4.0,466.0,644.0,455.1675,0.20112123538547935,551.2883880711915
13477.0,9.0,646.0,683.0,267.94111111111107,0.3948786268990802,621.8891963969368
13478.0,3.0,208.0,677.0,609.8633333333333,0.0649400008739773,242.15688720512816
13479.0,3.0,277.0,477.0,154.67,0.19512142867426654,185.12763254328388
13480.0,1.0,263.0,679.0,133.88,0.05431932709457422,51.91829322388914
13481.0,8.0,690.0,735.0,439.95500000000004,0.33379585469030637,865.1754883114073
13482.0,1.0,395.0,627.0,184.64000000000001,0.07720332705617826,100.94537398535499
13484.0,2.0,398.0,639.0,312.47,0.11841762262964649,234.08298986203917
13485.0,8.0,503.0,736.0,356.74,0.2815294414429984,591.8337881978254
13486.0,2.0,77.0,155.0,460.125,0.3510275883194994,1005.3304385931727
13487.0,4.0,677.0,734.0,185.73000000000002,0.1892270938769137,212.44674597451467
13488.0,18.0,666.0,683.0,846.5083333333333,0.7428089908191166,3656.4893743560865
13489.0,3.0,189.0,294.0,124.08,0.3050373461545577,231.60632295459263
13491.0,26.0,681.0,732.0,167.10230769230768,0.9779850786833353,948.5046793436806
13492.0,2.0,78.0,214.0,477.27,0.2503835817931373,746.4112427019352
13493.0,1.0,12.0,287.0,439.28,0.056002511508852465,170.74880447231567
13495.0,9.0,725.0,732.0,546.9000000000001,0.3731805504259004,1199.1324522985478
13496.0,1.0,349.0,359.0,152.32,0.1405060763395895,151.28356400610136
13497.0,5.0,387.0,669.0,220.67600000000002,0.19442211840079607,256.515252826799
13499.0,4.0,252.0,269.0,250.22,0.43229665681081825,647.8223411471776
13500.0,3.0,378.0,401.0,388.92333333333335,0.2562750357706163,607.6043151336864
13501.0,2.0,282.0,570.0,1144.97,0.11771962468504887,848.2723332969779
13502.0,4.0,532.0,548.0,118.15,0.24544145710758464,175.44245603158657
13503.0,4.0,590.0,661.0,243.5925,0.20658886886145536,303.638021646502
13505.0,3.0,160.0,232.0,1127.98,0.37181252527251446,2537.9606945951796
13506.0,4.0,144.0,460.0,302.97,0.10287219577569709,187.42136885039105
13507.0,3.0,142.0,145.0,412.26,0.5318525682819576,1322.8483377082873
13508.0,1.0,399.0,642.0,110.97,0.07514158325277183,59.82836137509569
13509.0,7.0,499.0,507.0,139.96,0.4126331368892426,341.41396258839
13510.0,9.0,717.0,718.0,476.84333333333336,0.3798508775304783,1064.2181287986168
13512.0,3.0,323.0,583.0,186.6966666666667,0.15837161013177417,181.41469623116345
13513.0,2.0,529.0,655.0,262.475,0.1250428484467269,207.9024028614828
13514.0,3.0,609.0,682.0,156.53333333333333,0.16232079388437698,156.26931085132176
13515.0,5.0,572.0,644.0,215.544,0.251557924295754,324.1274141188049
13516.0,3.0,396.0,417.0,463.1366666666667,0.24846162047918538,701.3739290047923
13517.0,2.0,120.0,179.0,513.28,0.33644585302997826,1076.1856965372247
13519.0,1.0,364.0,442.0,122.75,0.11429649550762543,99.97421115016803
13520.0,10.0,664.0,722.0,632.0,0.41089871501927316,1522.5163224332332
13521.0,2.0,9.0,10.0,402.885,0.9219289675727659,2269.8067408714624
13523.0,4.0,369.0,402.0,1132.9575,0.3157167782016081,2143.8288980557227
13524.0,4.0,179.0,219.0,130.245,0.49372976461749984,385.65592742046465
13525.0,1.0,234.0,248.0,345.9,0.18496883126289473,444.2519846646639
13527.0,10.0,654.0,687.0,446.494,0.4313955881481514,1129.2421272243273
13529.0,1.0,126.0,204.0,126.66000000000001,0.19387869447422215,173.1815216377735
13531.0,4.0,531.0,736.0,356.705,0.1782689305027047,383.48559400872716
13533.0,1.0,85.0,267.0,124.15,0.12388616639408812,108.90599370455791
13534.0,25.0,518.0,520.0,301.12080000000003,1.2830756443857156,2237.92134051707
13536.0,6.0,74.0,75.0,498.8533333333333,1.2854744345253113,3733.3782827535056
13537.0,1.0,26.0,451.0,302.0,0.02578275940011711,54.53726393262754
13538.0,11.0,632.0,675.0,226.2681818181818,0.475902158277021,630.6749183216647
13539.0,6.0,505.0,590.0,205.97833333333332,0.31273253890468394,382.46240429541547
13540.0,1.0,188.0,655.0,263.14,0.04459923115902564,82.65603030323044
13541.0,1.0,143.0,570.0,474.9,0.04691381104066889,155.7428760566733
13542.0,16.0,353.0,729.0,239.26624999999999,0.003444931303278449,4.8038483997209385
13543.0,1.0,53.0,687.0,851.16,0.01322137189869234,78.53724250549509
13544.0,4.0,605.0,644.0,158.67000000000002,0.2127824633311276,204.08689771511132
13545.0,1.0,154.0,544.0,250.5,0.054445941781879344,95.95318916022937
13546.0,4.0,412.0,424.0,224.9325,0.30413308793425087,411.5359756189365
13548.0,2.0,375.0,471.0,341.205,0.16558000799271172,356.3161002065147
13549.0,7.0,362.0,387.0,131.17142857142858,0.5129762633629865,397.09244290044313
13551.0,1.0,347.0,666.0,91.80000000000001,0.066715672204113,44.25281491482339
13552.0,13.0,592.0,658.0,480.45846153846156,0.5612082091267595,1573.8575937762978
13554.0,5.0,66.0,446.0,306.366,0.009617701245521564,17.550296324143535
13555.0,8.0,616.0,689.0,1022.83875,0.35078455961579724,2111.764818001948
13556.0,1.0,6.0,435.0,93.6,0.01964461524512914,13.218967213830396
13557.0,11.0,703.0,731.0,250.88727272727274,0.44510219965667475,654.2289246948753
13558.0,3.0,63.0,68.0,134.35666666666665,0.7811165836953834,632.3966637100896
13559.0,1.0,31.0,543.0,660.0,0.017616056485723647,81.06060177993761
13561.0,9.0,434.0,649.0,180.13555555555556,0.3263222340384879,345.6609460131905
13562.0,6.0,613.0,694.0,649.7966666666667,0.2729491401048517,1051.9920510491181
13563.0,1.0,56.0,140.0,466.65,0.2294998338959894,736.1390592545731
13564.0,25.0,593.0,737.0,685.2156,0.6640050379870571,2639.831226257402
13565.0,2.0,392.0,411.0,120.11,0.1908020227724677,145.77777226435927
13566.0,4.0,599.0,639.0,354.25,0.2141783990512635,457.153622116948
13567.0,2.0,113.0,541.0,333.9,0.05488263939497155,115.7293439234544
13569.0,3.0,411.0,428.0,218.42666666666665,0.24352569078178743,325.24744842611676
13571.0,25.0,719.0,731.0,177.412,0.9542141067116282,982.7783248451049
13573.0,4.0,587.0,637.0,208.655,0.2143128011911858,269.9162837951418
13575.0,4.0,153.0,176.0,160.88,0.5771231537855053,554.8733499420346
13576.0,27.0,721.0,731.0,415.6644444444445,1.0270483832818609,2475.8600076634284
13577.0,10.0,700.0,725.0,338.942,0.4120306587898929,819.2065129201784
13579.0,4.0,645.0,659.0,288.8725,0.2094701196042828,364.87876370392166
13581.0,1.0,105.0,414.0,118.0,0.06896248376878468,58.01237863298266
13582.0,1.0,228.0,617.0,164.18,0.057909387067440816,67.48151935761084
13583.0,1.0,524.0,679.0,781.03,0.07749147979139563,422.505025638057
13584.0,2.0,369.0,675.0,195.575,0.10619348002684974,131.90374506420022
13585.0,2.0,208.0,738.0,335.895,0.05238908703709236,111.39896140150894
13587.0,2.0,600.0,663.0,552.6,0.1263499589562771,440.7051365223852
13588.0,8.0,240.0,255.0,295.70625,0.7929211928798809,1371.4441527266129
13589.0,5.0,719.0,733.0,170.318,0.22723315254038803,231.74690300734488
13590.0,16.0,727.0,738.0,373.89437499999997,0.6224276497966081,1355.9458935136388
13591.0,6.0,661.0,725.0,340.12333333333333,0.2639239790439845,533.0318348821496
13592.0,3.0,229.0,264.0,57.080000000000005,0.3509612806434078,123.86241460739237
13593.0,12.0,539.0,647.0,420.24500000000006,0.5153247922870797,1265.494246099769
13594.0,1.0,433.0,485.0,396.97,0.10792010782814955,299.4355827611027
13595.0,2.0,130.0,646.0,135.265,0.03971093727663347,34.24501237331795
13596.0,1.0,7.0,12.0,285.44,0.5899984198696082,1141.0882114476724
13597.0,1.0,2.0,402.0,16.5,0.021967393743494074,3.06392977723908
13598.0,3.0,604.0,651.0,173.74,0.1699834685413081,181.43629417040418
13599.0,22.0,737.0,738.0,433.0081818181818,0.83929245445643,2110.880151169603
13600.0,1.0,322.0,634.0,219.52,0.06890349571735252,106.79080212569299
13601.0,3.0,501.0,546.0,325.8533333333333,0.19758469132882814,393.73551551284555
13602.0,3.0,496.0,560.0,285.2633333333333,0.19240346892109067,335.89554993518044
13605.0,1.0,184.0,571.0,352.78000000000003,0.05687089410336621,140.62479325545007
13606.0,2.0,282.0,311.0,105.26,0.2363320230010766,158.13256474374595
13607.0,1.0,362.0,402.0,678.01,0.1262783135132006,594.9133793314277
13610.0,13.0,691.0,703.0,140.7023076923077,0.5368848340977602,441.7164876597022
13611.0,9.0,647.0,736.0,331.28888888888895,0.36503912355181,710.9035072235497
13613.0,2.0,208.0,660.0,285.925,0.06889664132971378,124.72114973846763
13614.0,5.0,527.0,551.0,410.86800000000005,0.29055854691833694,711.7380459803207
13615.0,7.0,362.0,680.0,780.6257142857143,0.17128221245411573,789.4973209371967
13616.0,1.0,123.0,691.0,105.85,0.02699347432405258,20.546387689909412
13617.0,7.0,455.0,495.0,166.65,0.41803110047250697,411.52294418140985
13619.0,1.0,130.0,674.0,128.95,0.030125957510698,27.760530840520794
13623.0,9.0,707.0,737.0,214.38333333333333,0.3698263182725853,466.3891233742111
13626.0,1.0,127.0,379.0,257.23,0.08962736177374461,161.50167092453356
13627.0,6.0,581.0,640.0,323.5833333333333,0.29432623964017157,565.1533735440368
13629.0,18.0,643.0,666.0,706.1588888888889,0.7585674770725643,3114.6862628500403
13630.0,6.0,280.0,285.0,288.7733333333333,0.5745627441598022,978.7317219858276
13631.0,6.0,168.0,267.0,498.40333333333336,0.5396348176774588,1584.200455400793
13632.0,7.0,587.0,611.0,468.8514285714286,0.35104612979765415,971.6419626529345
13634.0,14.0,665.0,698.0,341.66785714285714,0.5761340030853975,1148.4931870545856
13635.0,3.0,671.0,738.0,872.2633333333333,0.15178872099734514,809.5209203656963
13636.0,4.0,249.0,285.0,198.655,0.41086935834138527,489.5592876609566
13637.0,2.0,174.0,226.0,193.95,0.2924638345391241,356.50507336772426
13639.0,1.0,362.0,436.0,1033.34,0.11584687031302,831.0075182050376
13641.0,3.0,94.0,734.0,264.12333333333333,0.008484270795003626,13.745151710459577
13642.0,1.0,217.0,432.0,354.8,0.09751637670457618,241.78714606509845
13643.0,9.0,700.0,731.0,204.99666666666667,0.37244255037650625,449.14252219668754
13644.0,3.0,89.0,105.0,591.0566666666667,0.631817069788651,2243.602416325957
13647.0,6.0,594.0,603.0,459.3633333333334,0.3128089528516937,851.8813048288391
13648.0,6.0,338.0,738.0,250.155,0.10321180392891353,153.42715177554993
13649.0,5.0,271.0,527.0,273.694,0.21204815301745986,346.20750627846564
13650.0,8.0,666.0,682.0,347.85875,0.3580984859575791,733.7642964095849
13651.0,2.0,346.0,381.0,47.099999999999994,0.2015227629560327,61.74471729987892
13652.0,4.0,607.0,652.0,544.2225,0.21027284180542377,688.9720144883283
13654.0,9.0,694.0,737.0,683.1133333333333,0.3690211169924361,1480.9336564607058
13655.0,5.0,477.0,591.0,351.486,0.2660143556531909,557.8756414052266
13656.0,3.0,431.0,595.0,251.23333333333335,0.17494521442153083,269.26162121695614
13657.0,1.0,191.0,201.0,229.8,0.21467762325265902,343.43434386169895
13658.0,6.0,663.0,672.0,840.54,0.284702529757931,1418.8148117617807
13659.0,10.0,455.0,660.0,447.38500000000005,0.35597585445160157,933.464894999511
13662.0,6.0,573.0,658.0,324.94,0.28531611427132764,550.2397925405648
13663.0,4.0,467.0,646.0,375.515,0.20050005367828222,453.6138665794923
13665.0,2.0,118.0,504.0,539.425,0.06952290882771957,236.19821076166747
13666.0,3.0,675.0,735.0,36.13333333333333,0.1525518478317195,34.79771203616889
13668.0,34.0,726.0,728.0,366.90117647058827,1.2869377108033604,2734.7605311607176
13669.0,2.0,357.0,407.0,109.27499999999999,0.1900753784188748,132.30755159859888
13672.0,2.0,429.0,730.0,93.19500000000001,0.10234132066044482,61.230516533223295
13673.0,1.0,14.0,32.0,183.32,0.48210133649832365,605.8332621181537
13675.0,1.0,133.0,284.0,178.38000000000002,0.13690323184964387,171.53772007379706
13676.0,1.0,80.0,619.0,115.60000000000001,0.02390524793562812,19.795429025549144
13677.0,1.0,116.0,520.0,282.23,0.04784286306899465,94.79801152696963
13679.0,2.0,242.0,735.0,77.23,0.06390010204074825,31.81038565610653
13680.0,11.0,734.0,735.0,983.1318181818183,0.4444647770565474,2557.5370925319044
13681.0,3.0,138.0,155.0,208.12333333333333,0.5065622715042322,638.3612184457296
13684.0,3.0,336.0,621.0,135.48333333333332,0.1470118353000242,122.56574306539603
13685.0,5.0,58.0,60.0,357.056,1.214405441781536,2535.527307738675
13686.0,2.0,219.0,401.0,91.80000000000001,0.16979955099479532,99.5915526371459
13689.0,1.0,381.0,444.0,910.0,0.11506722413451924,727.3884881673231
13692.0,4.0,396.0,420.0,497.33000000000004,0.3055752487512991,912.1165122634411
13693.0,8.0,358.0,732.0,229.78375,0.09358639822841662,126.80960005352755
13694.0,82.0,732.0,735.0,2365.279512195122,3.010867654380361,41118.28245549941
13695.0,14.0,546.0,577.0,178.86642857142857,0.6793847644076602,708.7247212635889
13696.0,2.0,245.0,666.0,857.2,0.08026706429742442,433.79437999304207
13698.0,1.0,85.0,681.0,281.23,0.01988236812957648,39.360258241670095
13699.0,1.0,395.0,550.0,308.58000000000004,0.09108681618623263,197.22939114231204
13700.0,10.0,644.0,670.0,255.916,0.441465418669704,662.6659897281589
13703.0,1.0,97.0,415.0,99.5,0.06525799336479689,46.5512001430683
13704.0,8.0,83.0,88.0,277.4375,1.5198510483161563,2443.041527168807
13705.0,6.0,617.0,624.0,297.48,0.30376894798082155,536.2350451067443
13706.0,1.0,324.0,626.0,330.79,0.07043674095883831,163.56933504623785
13707.0,3.0,269.0,536.0,881.7866666666667,0.1602437660895181,861.951481730362
13709.0,11.0,694.0,697.0,662.2736363636363,0.46569105388707044,1804.9067328221818
13710.0,2.0,581.0,612.0,140.76,0.13644330511180924,122.32652768818848
13711.0,7.0,506.0,724.0,237.9657142857143,0.2686614183778031,378.21552775541784
13712.0,1.0,364.0,610.0,228.84,0.07730819188193935,124.77455186636533
13713.0,2.0,175.0,583.0,246.39,0.0757001680575839,118.0940824354515
13715.0,15.0,357.0,638.0,509.01733333333334,0.046462798761972866,137.76815085045175
13717.0,7.0,453.0,485.0,226.19,0.42609179459518765,568.7669347382466
13718.0,1.0,49.0,295.0,192.5,0.08305109810736683,112.18552710405177
13719.0,10.0,556.0,571.0,241.362,0.5077794763199078,718.2360840402537
13720.0,3.0,138.0,254.0,177.9,0.32489522490550005,352.1222059248671
13721.0,1.0,359.0,395.0,524.14,0.12835396413760466,468.10832819083515
13722.0,5.0,515.0,646.0,994.174,0.24530683872565923,1453.9948521192155
13723.0,4.0,394.0,611.0,222.2425,0.2004366313931224,268.73033365800416
13725.0,7.0,259.0,308.0,147.55857142857144,0.604662178754369,525.3274454939385
13726.0,1.0,62.0,100.0,786.98,0.3074588691065896,1651.012033033529
13727.0,5.0,702.0,730.0,189.89000000000001,0.22761229391187454,258.6879276466243
13728.0,15.0,694.0,730.0,181.34466666666668,0.5897626033574952,624.0061325039046
13729.0,2.0,249.0,684.0,183.425,0.07718048171248498,89.97534521544591
13730.0,1.0,26.0,161.0,445.85,0.16681134672941844,512.3164833652099
13731.0,1.0,27.0,246.0,302.47,0.09095738130603272,191.29861749494594
13733.0,1.0,325.0,735.0,337.93,0.05501813582724011,130.6801694677884
13734.0,2.0,94.0,602.0,3211.020000000001,0.03165388582965178,639.3040479753261
13735.0,11.0,702.0,726.0,847.2590909090909,0.44807389127160513,2221.947355521709
13736.0,5.0,728.0,733.0,409.084,0.22748978060885225,555.8575001980655
13739.0,1.0,509.0,527.0,216.9,0.10241764724161126,156.58640898426933
13740.0,4.0,497.0,737.0,321.52,0.17296796376113335,335.47782081242485
13741.0,2.0,146.0,217.0,252.735,0.2940845382605033,465.9008336582435
13742.0,10.0,304.0,320.0,266.184,0.8133723481629108,1263.3489228199571
13743.0,6.0,257.0,259.0,199.98000000000002,0.6172213903434328,728.1720351658022
13744.0,1.0,197.0,292.0,263.2,0.15123728189356633,277.8787245310118
13745.0,1.0,384.0,546.0,300.04,0.09101371700312794,191.66740223891887
13747.0,1.0,51.0,424.0,159.2,0.041693130115071336,46.960793212700764
13748.0,7.0,643.0,738.0,299.32142857142856,0.29315812368734284,518.931476649989
13750.0,10.0,564.0,617.0,328.908,0.4711604677301996,908.2307527228195
13752.0,6.0,403.0,527.0,197.71333333333337,0.3342613875476425,392.1382346433258
13753.0,3.0,449.0,736.0,484.1233333333333,0.13492969085817672,399.83954467701193
13754.0,2.0,286.0,437.0,141.3,0.16798785069961078,150.73609369097727
13755.0,7.0,60.0,63.0,237.9557142857143,1.5718274256451286,2168.4643956134328
13756.0,20.0,722.0,724.0,451.2625,0.7802717139664067,2046.5822253797598
13758.0,14.0,727.0,738.0,601.4914285714285,0.5504244764368603,1931.576136677736
13759.0,1.0,38.0,71.0,99.0,0.36029723538490327,250.3044399815969
13760.0,4.0,539.0,593.0,266.33000000000004,0.2276337212020689,365.41171789799205
